,category,viewCount,likeCount,commentCount,duration,made_for_kids,viewPerComment,tagsCount,year,weekday,time,month,time_of_day,title_length
17475,12,1,2847,239,1,0,326.765690376569,5,2014,0,2023-05-23 09:54:00,2,2,31
17476,12,2,6545,673,1,0,196.58395245170877,10,2014,6,2023-05-23 17:51:00,2,0,36
17477,12,2,2733,582,4,0,185.6975945017182,5,2014,5,2023-05-23 06:56:00,2,2,69
17478,12,2,6677,484,1,0,596.5640495867768,4,2014,4,2023-05-23 06:38:00,2,2,22
17479,12,1,5218,304,1,0,327.85855263157896,4,2014,3,2023-05-23 06:53:00,2,2,24
17480,12,1,6498,16891,1,0,4.0597951571843,0,2014,1,2023-05-23 17:30:00,2,0,65
17481,12,3,11712,2319,1,0,227.89090125053903,6,2014,1,2023-05-23 14:00:00,2,0,40
17482,12,2,5367,922,1,0,129.94577006507592,7,2014,1,2023-05-23 07:17:00,2,2,62
17483,12,2,4663,431,2,0,307.02552204176334,12,2014,0,2023-05-23 07:56:00,2,2,58
17484,12,4,73082,3779,2,0,690.1312516538767,6,2014,6,2023-05-23 06:42:00,2,2,38
17485,12,1,3120,754,4,0,128.6419098143236,0,2014,5,2023-05-23 07:11:00,2,2,84
17486,12,2,5106,534,1,0,361.3801498127341,6,2014,4,2023-05-23 10:44:00,2,2,53
17487,12,3,12237,430,1,0,1376.7837209302324,5,2014,3,2023-05-23 09:12:00,2,2,31
17488,12,2,4698,521,0,0,303.2034548944338,7,2014,2,2023-05-23 07:32:00,2,2,43
17489,12,2,9490,3702,1,0,48.7312263641275,0,2014,1,2023-05-23 07:03:00,2,2,71
17490,12,2,4589,406,0,0,347.8349753694581,7,2014,0,2023-05-23 07:21:00,2,2,39
17491,12,2,4071,695,1,0,168.24172661870503,8,2014,6,2023-05-23 07:27:00,2,2,49
17492,12,2,2590,446,4,0,313.60538116591925,3,2014,5,2023-05-23 08:37:00,2,2,88
17493,12,1,1398,99,0,0,321.1010101010101,4,2014,4,2023-05-23 23:00:00,2,1,41
17494,12,4,23906,3778,1,0,344.8345685547909,7,2014,4,2023-05-23 07:00:00,2,2,27
17495,12,2,5051,580,1,0,377.1137931034483,6,2014,3,2023-05-23 06:59:00,2,2,39
17496,12,2,7875,1114,1,0,259.93806104129266,8,2014,2,2023-05-23 08:58:00,2,2,42
17497,12,2,3469,431,0,0,291.4988399071926,9,2014,1,2023-05-23 05:47:00,2,1,40
17498,12,4,19356,3089,3,0,389.6995791518291,8,2014,0,2023-05-23 08:57:00,2,2,66
17499,12,2,6171,1031,1,0,307.8709990300679,7,2014,6,2023-05-23 07:47:00,2,2,26
17500,12,1,2691,519,4,0,156.3718689788054,3,2014,5,2023-05-23 08:02:00,2,2,82
17501,12,3,12617,1024,2,0,596.0634765625,6,2014,4,2023-05-23 13:15:00,1,0,47
17502,12,4,17537,1856,1,0,655.6153017241379,4,2014,3,2023-05-23 06:49:00,1,2,39
17503,12,2,5690,1066,1,0,122.94090056285178,4,2014,2,2023-05-23 07:40:00,1,2,37
17504,12,1,2844,362,1,0,253.207182320442,4,2014,1,2023-05-23 06:07:00,1,2,26
17505,12,2,6450,561,2,0,641.427807486631,4,2014,0,2023-05-23 09:20:00,1,2,21
17506,12,1,2564,153,1,0,431.8169934640523,3,2014,6,2023-05-23 07:06:00,1,2,28
17507,12,2,2803,483,4,0,391.9006211180124,0,2014,5,2023-05-23 06:21:00,1,2,71
17508,12,1,4334,536,1,0,152.87313432835822,5,2014,4,2023-05-23 11:59:00,1,2,20
17509,12,4,18479,2697,2,0,455.228772710419,4,2014,3,2023-05-23 10:12:00,1,2,23
17510,12,2,3868,382,2,0,435.75392670157066,4,2014,2,2023-05-23 06:32:00,1,2,20
17511,12,1,2318,314,0,0,118.1624203821656,0,2014,1,2023-05-23 22:07:00,1,1,46
17512,12,3,9064,794,1,0,664.8501259445844,6,2014,1,2023-05-23 17:37:00,1,0,45
17513,12,1,3210,311,1,0,226.66881028938906,5,2014,1,2023-05-23 01:48:00,1,1,19
17514,12,2,4130,2934,1,0,34.647239263803684,3,2014,6,2023-05-23 21:49:00,1,1,23
17515,12,2,2667,455,5,0,256.1912087912088,0,2014,5,2023-05-23 08:08:00,1,2,91
17516,12,3,10699,1342,0,0,591.2391952309985,9,2014,4,2023-05-23 06:08:00,1,2,60
17517,12,1,3744,484,2,0,191.4793388429752,4,2014,3,2023-05-23 19:46:00,1,1,19
17518,12,2,6952,1152,2,0,246.44878472222223,7,2014,2,2023-05-23 08:02:00,1,2,34
17519,12,1,2713,392,0,0,164.7576530612245,0,2014,1,2023-05-23 04:00:00,1,1,44
17520,12,1,1352,190,0,0,114.2,0,2014,1,2023-05-23 03:00:00,1,1,25
17521,12,1,3066,329,0,0,256.1580547112462,0,2014,1,2023-05-23 02:00:00,1,1,34
17522,12,1,1794,116,0,0,362.2758620689655,0,2014,1,2023-05-23 01:00:00,1,1,59
17523,12,2,4882,671,1,0,250.0342771982116,0,2014,1,2023-05-23 00:00:00,1,1,31
17524,12,1,1858,224,0,0,217.35267857142858,0,2014,0,2023-05-23 23:00:00,1,1,43
17525,12,1,1140,95,0,0,214.78947368421052,0,2014,0,2023-05-23 22:00:00,1,1,44
17526,12,1,2027,401,0,0,111.08478802992519,6,2014,0,2023-05-23 20:58:00,1,1,34
17527,12,2,5104,767,1,0,238.35984354628422,4,2014,0,2023-05-23 20:16:00,1,1,33
17528,12,1,1551,64,0,0,518.734375,3,2014,0,2023-05-23 07:00:00,1,2,35
17529,12,1,2416,163,0,0,289.3006134969325,4,2014,0,2023-05-23 04:00:00,1,1,77
17530,12,1,3585,420,0,0,226.61666666666667,4,2014,0,2023-05-23 01:00:00,1,1,60
17531,12,1,3473,355,0,0,147.56901408450705,5,2014,6,2023-05-23 22:00:00,1,1,84
17532,12,2,4175,643,0,0,164.11664074650076,5,2014,6,2023-05-23 19:00:00,1,1,65
17533,12,1,2795,208,0,0,276.6442307692308,3,2014,6,2023-05-23 14:00:00,1,0,57
17534,12,1,1721,90,0,0,282.85555555555555,5,2014,6,2023-05-23 08:00:00,1,2,58
17535,12,1,2168,155,1,0,227.55483870967743,7,2014,6,2023-05-23 06:00:00,1,2,100
17536,12,1,2072,172,1,0,293.5988372093023,7,2014,6,2023-05-23 04:00:00,1,1,83
17537,12,1,2222,421,1,0,79.52969121140143,5,2014,6,2023-05-23 02:00:00,1,1,33
17538,12,1,2010,153,0,0,200.4967320261438,5,2014,6,2023-05-23 00:00:00,1,1,52
17539,12,1,2036,256,1,0,132.69921875,4,2014,5,2023-05-23 22:00:00,1,1,67
17540,12,1,2316,266,1,0,276.00375939849624,4,2014,5,2023-05-23 22:00:00,1,1,80
17541,12,2,2422,302,1,0,497.9039735099338,9,2014,5,2023-05-23 20:00:00,1,1,66
17542,12,1,1627,127,0,0,202.68503937007873,5,2014,5,2023-05-23 19:00:00,1,1,50
17543,12,1,2385,144,1,0,317.9583333333333,4,2014,5,2023-05-23 18:00:00,1,1,71
17544,12,1,2980,303,0,0,109.37953795379538,7,2014,5,2023-05-23 17:00:00,1,0,33
17545,12,1,1642,178,0,0,169.80337078651687,9,2014,5,2023-05-23 16:00:00,1,0,84
17546,12,1,3411,582,0,0,116.69415807560138,3,2014,5,2023-05-23 15:00:00,1,0,62
17547,12,1,1939,118,1,0,288.8898305084746,5,2014,5,2023-05-23 14:00:00,1,0,54
17548,12,1,2207,145,1,0,430.3862068965517,7,2014,5,2023-05-23 12:32:00,1,0,92
17549,12,1,2103,133,0,0,217.1954887218045,6,2014,5,2023-05-23 11:00:00,1,2,50
17550,12,1,2035,88,0,0,561.0113636363636,5,2014,5,2023-05-23 09:50:00,1,2,42
17551,12,1,1738,57,0,0,633.0877192982456,8,2014,5,2023-05-23 08:00:00,1,2,79
17552,12,1,2543,146,0,0,305.5068493150685,3,2014,5,2023-05-23 04:30:00,1,1,43
17553,12,1,2320,156,0,0,270.46794871794873,5,2014,5,2023-05-23 04:00:00,1,1,71
17554,12,1,1585,65,0,0,360.24615384615385,6,2014,5,2023-05-23 01:00:00,1,1,83
17555,12,2,3732,316,1,0,336.4493670886076,3,2014,4,2023-05-23 21:00:00,1,1,82
17556,12,1,2117,137,0,0,349.007299270073,0,2014,4,2023-05-23 18:00:00,1,1,59
17557,12,1,1363,51,0,0,343.62745098039215,2,2014,4,2023-05-23 15:00:00,1,0,53
17558,12,1,1468,79,0,0,303.3164556962025,0,2014,4,2023-05-23 08:08:00,1,2,61
17559,12,1,2542,129,1,0,363.86821705426354,8,2014,4,2023-05-23 02:00:00,1,1,70
17560,12,1,3581,435,1,0,162.1080459770115,5,2014,3,2023-05-23 23:30:00,1,1,46
17561,12,1,1938,111,0,0,243.2972972972973,0,2014,3,2023-05-23 21:13:00,1,1,78
17562,12,1,2548,257,0,0,168.17120622568095,6,2014,3,2023-05-23 21:00:00,1,1,86
17563,12,1,3230,205,1,0,305.390243902439,5,2014,3,2023-05-23 18:00:00,1,1,73
17564,12,3,11745,2257,1,0,377.1431103234382,5,2014,3,2023-05-23 15:00:00,1,0,50
17565,12,1,1819,98,0,0,273.7040816326531,0,2014,3,2023-05-23 11:04:00,1,2,76
17566,12,1,1873,119,0,0,286.8151260504202,0,2014,3,2023-05-23 11:00:00,1,2,62
17567,12,1,1850,55,0,0,568.4727272727273,0,2014,3,2023-05-23 07:29:00,1,2,54
17568,12,1,1382,88,0,0,257.25,3,2014,2,2023-05-23 22:00:00,1,1,36
17569,12,1,3250,241,1,0,349.2157676348548,0,2014,2,2023-05-23 18:00:00,1,1,51
17570,12,1,2914,270,0,0,198.97037037037038,5,2014,2,2023-05-23 16:00:00,1,0,86
17571,12,1,1374,72,0,0,230.29166666666666,3,2014,2,2023-05-23 14:00:00,1,0,39
17572,12,1,1795,61,0,0,398.73770491803276,4,2014,2,2023-05-23 12:00:00,1,0,58
17573,12,1,2049,138,0,0,232.2753623188406,3,2014,2,2023-05-23 04:00:00,1,1,43
17574,12,1,3233,182,0,0,252.37362637362637,0,2014,2,2023-05-23 01:00:00,1,1,46
17575,12,1,2004,82,0,0,387.8048780487805,3,2014,2,2023-05-23 00:03:00,1,1,67
17576,12,1,2030,196,0,0,120.45918367346938,0,2014,1,2023-05-23 23:00:00,1,1,31
17577,12,2,21246,6493,1,0,74.8489142153088,3,2014,1,2023-05-23 20:01:00,1,1,66
17578,12,1,3750,341,0,0,137.18768328445748,0,2014,1,2023-05-23 11:53:00,1,2,52
17579,12,2,7112,1118,1,0,186.51788908765653,6,2014,0,2023-05-23 10:56:00,1,2,33
17580,12,2,7900,1079,1,0,205.25301204819277,5,2014,6,2023-05-23 17:48:00,1,0,21
17581,12,2,3674,736,4,0,149.8125,0,2014,5,2023-05-23 06:42:00,1,2,89
17582,12,2,7642,1186,2,0,326.05817875210795,6,2014,4,2023-05-23 06:38:00,1,2,37
17583,12,2,4563,819,1,0,310.1135531135531,7,2014,3,2023-05-23 11:41:00,1,2,46
17584,12,3,12131,1973,2,0,408.5093765838824,8,2014,2,2023-05-23 09:59:00,1,2,33
17585,12,2,8570,1546,2,0,310.04139715394564,4,2013,1,2023-05-23 10:32:00,12,2,25
17586,12,2,6632,827,2,0,303.8403869407497,5,2013,0,2023-05-23 09:17:00,12,2,23
17587,12,2,9049,1074,2,0,352.1554934823091,3,2013,6,2023-05-23 07:39:00,12,2,34
17588,12,2,8980,1117,1,0,315.39659803043867,4,2013,4,2023-05-23 07:54:00,12,2,33
17589,12,4,19581,3270,3,0,459.43058103975534,6,2013,3,2023-05-23 09:42:00,12,2,55
17590,12,2,8965,1732,1,0,166.25288683602773,4,2013,1,2023-05-23 09:09:00,12,2,39
17591,12,2,5970,475,1,0,293.86315789473684,4,2013,0,2023-05-23 08:59:00,12,2,42
17592,12,2,3168,547,4,0,403.49177330895793,0,2013,6,2023-05-23 21:45:00,12,1,87
17593,12,1,4421,316,0,0,292.30379746835445,4,2013,6,2023-05-23 08:42:00,12,2,42
17594,12,1,10042,18301,0,0,4.089940440413092,0,2013,5,2023-05-23 17:02:00,12,0,87
17595,12,2,7515,743,0,0,404.27187079407804,8,2013,4,2023-05-23 06:25:00,12,2,20
17596,12,3,26937,1587,1,0,504.3119092627599,4,2013,3,2023-05-23 07:00:00,12,2,40
17597,12,2,7392,930,1,0,433.0408602150538,5,2013,2,2023-05-23 08:58:00,12,2,54
17598,12,2,4070,373,1,0,396.4101876675603,5,2013,1,2023-05-23 09:22:00,12,2,37
17599,12,1,2289,140,0,0,658.0642857142857,3,2013,0,2023-05-23 22:31:00,12,1,55
17600,12,3,16583,937,1,0,634.9669156883672,5,2013,0,2023-05-23 07:42:00,12,2,31
17601,12,2,10367,1977,2,0,138.7845220030349,2,2013,6,2023-05-23 04:30:00,12,1,56
17602,12,2,3270,721,4,0,265.7753120665742,0,2013,5,2023-05-23 08:42:00,12,2,95
17603,12,2,5220,721,2,0,194.12066574202495,4,2013,3,2023-05-23 23:36:00,12,1,7
17604,12,4,109983,6580,0,0,345.2726443768997,4,2013,3,2023-05-23 09:47:00,12,2,43
17605,12,2,7726,1495,1,0,270.83678929765887,4,2013,2,2023-05-23 09:12:00,12,2,40
17606,12,2,4807,539,1,0,204.34322820037104,3,2013,1,2023-05-23 05:33:00,12,1,42
17607,12,2,7508,874,1,0,463.9462242562929,5,2013,6,2023-05-23 20:49:00,12,1,15
17608,12,1,10572,10931,0,0,6.861586314152411,3,2013,6,2023-05-23 07:00:00,12,2,65
17609,12,2,3098,719,5,0,353.769123783032,0,2013,5,2023-05-23 10:48:00,12,2,88
17610,12,2,4742,621,0,0,303.6521739130435,6,2013,4,2023-05-23 10:02:00,12,2,31
17611,12,2,10721,1073,1,0,344.8434296365331,6,2013,3,2023-05-23 08:15:00,12,2,33
17612,12,2,5094,476,0,0,248.50420168067228,6,2013,2,2023-05-23 07:42:00,12,2,64
17613,12,2,5300,534,1,0,630.3389513108614,6,2013,1,2023-05-23 06:47:00,12,2,72
17614,12,2,9142,1530,1,0,248.34575163398694,5,2013,0,2023-05-23 07:37:00,12,2,31
17615,12,2,7792,870,2,0,261.4310344827586,6,2013,6,2023-05-23 10:13:00,12,2,57
17616,12,2,2716,415,4,0,302.7951807228916,0,2013,5,2023-05-23 05:27:00,11,1,87
17617,12,2,10060,1521,1,0,321.6298487836949,4,2013,4,2023-05-23 07:15:00,11,2,30
17618,12,2,9763,1517,2,0,242.32366512854318,3,2013,3,2023-05-23 11:04:00,11,2,45
17619,12,1,3925,527,1,0,161.3282732447818,4,2013,2,2023-05-23 08:36:00,11,2,56
17620,12,2,5531,586,2,0,216.43003412969284,3,2013,1,2023-05-23 00:48:00,11,1,14
17621,12,2,2650,613,4,0,266.6068515497553,0,2013,0,2023-05-23 12:53:00,11,0,100
17622,12,3,17445,7243,2,0,88.14634819826038,8,2013,6,2023-05-23 06:59:00,11,2,96
17623,12,2,3665,292,1,0,373.8424657534247,5,2013,5,2023-05-23 17:17:00,11,0,55
17624,12,2,5144,674,0,0,150.7700296735905,9,2013,4,2023-05-23 09:13:00,11,2,54
17625,12,1,4198,632,1,0,139.91772151898735,4,2013,3,2023-05-23 07:38:00,11,2,47
17626,12,3,8704,1322,1,0,521.0378214826021,6,2013,2,2023-05-23 07:01:00,11,2,80
17627,12,1,2314,248,1,0,303.0524193548387,1,2013,1,2023-05-23 23:55:00,11,1,55
17628,12,1,3686,369,1,0,141.75067750677508,3,2013,0,2023-05-23 06:47:00,11,2,59
17629,12,4,56738,12018,1,0,165.0317024463305,5,2013,6,2023-05-23 07:41:00,11,2,58
17630,12,1,3056,594,4,0,138.7929292929293,0,2013,5,2023-05-23 13:07:00,11,0,93
17631,12,2,3598,644,0,0,186.9689440993789,4,2013,4,2023-05-23 07:34:00,11,2,41
17632,12,2,9825,1410,1,0,263.4723404255319,4,2013,3,2023-05-23 07:31:00,11,2,39
17633,12,3,13573,2531,1,0,282.61714737258,3,2013,2,2023-05-23 06:13:00,11,2,35
17634,12,2,6423,542,1,0,533.5774907749078,5,2013,0,2023-05-23 07:34:00,11,2,46
17635,12,4,18136,2267,3,0,555.8795765328629,0,2013,6,2023-05-23 01:09:00,11,1,67
17636,12,2,3658,928,5,0,124.03987068965517,0,2013,5,2023-05-23 06:04:00,11,2,93
17637,12,2,14896,23441,0,0,5.302290857898554,0,2013,4,2023-05-23 01:39:00,11,1,87
17638,12,3,21545,5501,2,0,155.31666969641884,4,2013,3,2023-05-23 14:05:00,11,0,28
17639,12,2,4388,717,1,0,222.6875871687587,5,2013,2,2023-05-23 08:50:00,11,2,61
17640,12,3,15195,3815,2,0,221.58532110091744,4,2013,1,2023-05-23 08:13:00,11,2,35
17641,12,2,4958,1105,1,0,98.60723981900452,5,2013,0,2023-05-23 07:01:00,11,2,62
17642,12,2,6286,1203,1,0,185.05070656691603,4,2013,6,2023-05-23 08:22:00,11,2,42
17643,12,2,7895,2088,0,0,83.27298850574712,6,2013,5,2023-05-23 16:00:00,11,0,61
17644,12,1,2530,645,4,0,103.13488372093023,5,2013,5,2023-05-23 06:41:00,11,2,81
17645,12,2,7354,1542,2,0,290.11867704280155,8,2013,4,2023-05-23 05:37:00,11,1,62
17646,12,2,8662,1326,0,0,332.3755656108597,5,2013,3,2023-05-23 06:21:00,10,2,46
17647,12,1,4280,570,2,0,159.24035087719298,3,2013,2,2023-05-23 06:12:00,10,2,24
17648,12,2,7344,1587,2,0,210.82860743541272,5,2013,1,2023-05-23 05:57:00,10,1,83
17649,12,2,3661,511,1,0,273.6086105675147,4,2013,0,2023-05-23 08:04:00,10,2,53
17650,12,2,3301,695,1,0,171.8906474820144,4,2013,6,2023-05-23 05:46:00,10,1,44
17651,12,2,4670,1232,5,0,376.9155844155844,4,2013,5,2023-05-23 07:02:00,10,2,100
17652,12,3,14986,3019,1,0,286.43789334216626,4,2013,4,2023-05-23 09:47:00,10,2,48
17653,12,2,9816,3549,2,0,83.87151310228234,6,2013,3,2023-05-23 07:41:00,10,2,36
17654,12,3,12109,1169,1,0,566.8494439692045,4,2013,2,2023-05-23 05:57:00,10,1,35
17655,12,1,7355,902,0,0,89.85587583148559,3,2013,0,2023-05-23 15:00:00,10,0,36
17656,12,1,2551,726,2,0,111.09228650137742,2,2013,6,2023-05-23 22:16:00,10,1,69
17657,12,1,3015,750,2,0,102.18666666666667,2,2013,6,2023-05-23 05:50:00,10,1,69
17658,12,1,1482,764,2,0,79.24083769633508,4,2013,5,2023-05-23 11:41:00,10,2,73
17659,12,1,1975,486,5,0,184.76131687242798,0,2013,5,2023-05-23 09:54:00,10,2,83
17660,12,1,2225,386,2,0,145.3575129533679,3,2013,4,2023-05-23 13:51:00,10,0,67
17661,12,2,4082,345,1,0,775.6782608695652,5,2013,4,2023-05-23 03:20:00,10,1,64
17662,12,2,3864,677,1,0,161.95568685376662,6,2013,3,2023-05-23 04:45:00,10,1,45
17663,12,1,2558,469,2,0,143.25159914712154,4,2013,2,2023-05-23 05:32:00,10,1,43
17664,12,2,3118,864,0,0,144.09490740740742,2,2013,0,2023-05-23 22:43:00,10,1,82
17665,12,2,4547,782,1,0,293.0869565217391,5,2013,6,2023-05-23 07:42:00,10,2,52
17666,12,2,4249,1030,5,0,143.6368932038835,4,2013,5,2023-05-23 22:10:00,10,1,88
17667,12,1,2092,382,0,0,160.27748691099475,7,2013,4,2023-05-23 14:00:00,10,0,57
17668,12,2,6365,803,1,0,516.5890410958904,5,2013,3,2023-05-23 20:34:00,10,1,58
17669,12,2,4288,417,1,0,314.6570743405276,5,2013,3,2023-05-23 06:36:00,10,2,61
17670,12,3,15241,2433,1,0,291.416358405261,4,2013,2,2023-05-23 07:16:00,10,2,36
17671,12,2,6269,1948,1,0,156.8839835728953,3,2013,1,2023-05-23 13:00:00,10,0,36
17672,12,2,6703,1505,1,0,220.090365448505,3,2013,1,2023-05-23 07:54:00,10,2,36
17673,12,2,8502,2167,1,0,136.93677895708353,3,2013,1,2023-05-23 06:51:00,10,2,55
17674,12,1,3058,424,1,0,184.13679245283018,5,2013,0,2023-05-23 19:10:00,10,1,51
17675,12,1,1663,352,1,0,151.64204545454547,7,2013,0,2023-05-23 04:50:00,10,1,84
17676,12,1,3181,944,4,0,103.06038135593221,0,2013,6,2023-05-23 07:04:00,10,2,95
17677,12,3,9281,1706,1,0,320.7626025791325,0,2013,4,2023-05-23 18:57:00,10,1,43
17678,12,2,5628,860,2,0,321.7,2,2013,3,2023-05-23 20:18:00,10,1,58
17679,12,1,1039,213,1,0,114.42723004694835,3,2013,3,2023-05-23 05:05:00,10,1,34
17680,12,1,2775,495,1,0,120.53737373737374,3,2013,2,2023-05-23 06:22:00,10,2,80
17681,12,1,3347,402,1,0,240.1865671641791,4,2013,1,2023-05-23 00:14:00,10,1,58
17682,12,1,3288,340,0,0,211.91176470588235,4,2013,6,2023-05-23 15:00:00,9,0,52
17683,12,2,6708,974,1,0,380.84188911704314,6,2013,6,2023-05-23 05:20:00,9,1,35
17684,12,2,2986,723,4,0,269.655601659751,0,2013,5,2023-05-23 18:09:00,9,1,94
17685,12,2,7040,909,2,0,285.1342134213421,4,2013,5,2023-05-23 06:25:00,9,2,60
17686,12,2,5338,1099,2,0,139.2111010009099,6,2013,4,2023-05-23 05:43:00,9,1,85
17687,12,2,5121,719,0,0,433.80806675938805,6,2013,3,2023-05-23 15:00:00,9,0,54
17688,12,1,4135,669,1,0,118.57847533632287,6,2013,3,2023-05-23 04:55:00,9,1,43
17689,12,2,4120,821,1,0,139.68818514007307,4,2013,2,2023-05-23 18:00:00,9,1,48
17690,12,4,61206,6457,0,0,390.0746476691962,4,2013,2,2023-05-23 11:02:00,9,2,61
17691,12,2,2856,440,1,0,256.2590909090909,5,2013,1,2023-05-23 20:00:00,9,1,47
17692,12,3,16546,1714,2,0,404.7438739789965,5,2013,1,2023-05-23 10:11:00,9,2,46
17693,12,2,2994,392,1,0,312.13520408163265,4,2013,5,2023-05-23 16:00:00,9,0,58
17694,12,2,2378,809,5,0,219.97404202719406,0,2013,5,2023-05-23 12:47:00,9,0,84
17695,12,1,2419,500,1,0,169.134,6,2013,5,2023-05-23 08:59:00,9,2,65
17696,12,1,8658,20095,0,0,2.4367255536203034,2,2013,4,2023-05-23 12:00:00,9,0,68
17697,12,3,11202,2242,1,0,289.94781445138267,7,2013,4,2023-05-23 09:18:00,9,2,55
17698,12,3,11856,2121,3,0,439.007072135785,5,2013,3,2023-05-23 08:06:00,9,2,43
17699,12,1,945,321,0,0,73.23364485981308,2,2013,3,2023-05-23 02:23:00,9,1,57
17700,12,1,1493,325,1,0,86.41846153846154,7,2013,2,2023-05-23 06:34:00,9,2,61
17701,12,2,4655,640,1,0,345.909375,5,2013,1,2023-05-23 15:00:00,9,0,45
17702,12,2,5723,1034,1,0,335.6924564796905,4,2013,1,2023-05-23 07:25:00,9,2,56
17703,12,1,742,111,1,0,153.51351351351352,3,2013,0,2023-05-23 06:01:00,9,2,46
17704,12,2,7115,1044,0,0,226.41954022988506,5,2013,6,2023-05-23 21:50:00,9,1,59
17705,12,2,3499,950,5,0,235.37684210526317,4,2013,6,2023-05-23 03:34:00,9,1,95
17706,12,1,1052,298,1,0,103.5,1,2013,5,2023-05-23 06:41:00,9,2,59
17707,12,3,9147,1427,2,0,383.12894183601964,5,2013,4,2023-05-23 15:00:00,9,0,43
17708,12,1,1363,204,1,0,141.44117647058823,2,2013,4,2023-05-23 03:47:00,9,1,52
17709,12,2,5544,1156,1,0,258.89359861591697,5,2013,3,2023-05-23 21:00:00,9,1,50
17710,12,1,1499,122,0,0,135.65573770491804,3,2013,3,2023-05-23 16:12:00,9,0,62
17711,12,1,2236,349,0,0,125.10028653295129,2,2013,3,2023-05-23 03:00:00,9,1,46
17712,12,2,5258,973,2,0,190.0688591983556,5,2013,2,2023-05-23 18:30:00,9,1,42
17713,12,1,1430,381,1,0,50.14435695538058,0,2013,2,2023-05-23 13:00:00,9,0,36
17714,12,1,2222,494,1,0,169.66801619433198,4,2013,2,2023-05-23 04:37:00,9,1,46
17715,12,2,10837,1396,0,0,327.88610315186247,3,2013,1,2023-05-23 20:58:00,9,1,42
17716,12,1,2005,364,0,0,80.64010989010988,1,2013,1,2023-05-23 05:48:00,9,1,70
17717,12,2,4518,641,2,0,230.195007800312,4,2013,0,2023-05-23 05:53:00,9,1,44
17718,12,2,4700,849,1,0,191.22143698468787,5,2013,6,2023-05-23 15:00:00,9,0,41
17719,12,2,3350,866,5,0,323.48152424942265,3,2013,6,2023-05-23 06:23:00,9,2,99
17720,12,1,946,80,0,0,239.325,0,2013,4,2023-05-23 19:30:00,9,1,39
17721,12,1,836,220,1,0,112.50454545454545,0,2013,4,2023-05-23 15:30:00,9,0,69
17722,12,1,1154,199,1,0,89.67336683417085,0,2013,4,2023-05-23 12:30:00,9,0,76
17723,12,0,604,71,0,0,122.4225352112676,0,2013,4,2023-05-23 09:06:00,9,2,71
17724,12,1,2019,271,0,0,175.50184501845018,3,2013,3,2023-05-23 22:00:00,9,1,46
17725,12,1,1726,319,0,0,124.3730407523511,3,2013,3,2023-05-23 18:46:00,9,1,80
17726,12,1,1383,264,1,0,149.7310606060606,4,2013,3,2023-05-23 15:30:00,9,0,63
17727,12,1,1158,121,1,0,132.7603305785124,2,2013,3,2023-05-23 12:30:00,9,0,97
17728,12,1,2030,635,1,0,51.85511811023622,3,2013,3,2023-05-23 09:00:00,9,2,75
17729,12,1,1142,134,0,0,157.77611940298507,5,2013,3,2023-05-23 06:00:00,9,2,60
17730,12,0,684,72,0,0,116.77777777777777,0,2013,3,2023-05-23 03:30:00,9,1,63
17731,12,0,665,33,0,0,266.6060606060606,0,2013,3,2023-05-23 00:30:00,9,1,86
17732,12,0,683,57,0,0,170.4561403508772,0,2013,2,2023-05-23 21:30:00,9,1,58
17733,12,0,694,56,0,0,142.73214285714286,0,2013,2,2023-05-23 18:30:00,9,1,70
17734,12,1,736,76,1,0,151.94736842105263,0,2013,2,2023-05-23 15:30:00,9,0,49
17735,12,0,937,115,0,0,83.93913043478261,0,2013,2,2023-05-23 12:30:00,9,0,74
17736,12,0,673,60,0,0,133.53333333333333,0,2013,2,2023-05-23 09:02:00,9,2,62
17737,12,1,981,98,1,0,151.16326530612244,0,2013,2,2023-05-23 01:49:00,9,1,67
17738,12,1,1835,557,0,0,62.57989228007181,2,2013,1,2023-05-23 03:00:00,9,1,49
17739,12,1,964,97,0,0,131.58762886597938,3,2013,1,2023-05-23 01:02:00,9,1,77
17740,12,1,1432,139,1,0,168.25899280575538,2,2013,0,2023-05-23 19:00:00,9,1,62
17741,12,1,1142,109,0,0,183.47706422018348,3,2013,0,2023-05-23 15:00:00,9,0,54
17742,12,1,1076,303,0,0,68.29702970297029,3,2013,0,2023-05-23 03:00:00,9,1,75
17743,12,1,999,195,0,0,82.52307692307693,2,2013,0,2023-05-23 01:00:00,9,1,60
17744,12,1,3429,466,0,0,198.97424892703862,5,2013,6,2023-05-23 22:00:00,9,1,85
17745,12,1,1559,361,1,0,91.7645429362881,3,2013,6,2023-05-23 19:00:00,9,1,66
17746,12,1,1850,199,0,0,213.58291457286433,5,2013,6,2023-05-23 16:00:00,9,0,82
17747,12,1,2926,680,1,0,109.86029411764706,3,2013,6,2023-05-23 10:00:00,9,2,52
17748,12,1,1314,454,2,0,77.18061674008811,4,2013,6,2023-05-23 06:30:00,9,2,64
17749,12,1,1758,274,0,0,128.57299270072994,3,2013,6,2023-05-23 05:30:00,9,1,84
17750,12,1,2207,337,1,0,218.67952522255192,4,2013,6,2023-05-23 02:59:00,9,1,64
17751,12,1,1763,220,0,0,159.46818181818182,7,2013,5,2023-05-23 18:00:00,8,1,83
17752,12,1,1657,115,0,0,273.09565217391304,5,2013,5,2023-05-23 16:03:00,8,0,95
